sample_id,pca_introgression_affinity,subgenome,condition,panel_type,analysis_group,within_introgressed_rank
10,26.82493358755901,sgE,priority_seed_20250420_6000,full_panel,arabica_introgressed,2.0
11,28.62409835790847,sgE,priority_seed_20250420_6000,full_panel,arabica_introgressed,1.0
12,-25.86682143932284,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
13,-28.50531558330904,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
14,-27.74187790615343,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
15,-25.3793953349564,sgE,priority_seed_20250420_6000,full_panel,arabica_wild,
16,13.2300442061317,sgE,priority_seed_20250420_6000,full_panel,arabica_introgressed,5.0
17_BMJM,-28.21258243415153,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
18_E123,-25.85555706212511,sgE,priority_seed_20250420_6000,full_panel,arabica_wild,
19_E237,-25.36265804461085,sgE,priority_seed_20250420_6000,full_panel,arabica_wild,
20_E261,-26.05467893478846,sgE,priority_seed_20250420_6000,full_panel,arabica_wild,
21_E383,-25.99635306331159,sgE,priority_seed_20250420_6000,full_panel,arabica_wild,
22_E516,-27.29259247967996,sgE,priority_seed_20250420_6000,full_panel,arabica_wild,
23_Erecta,-23.22713307574501,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
24_ET59,-27.1413641456765,sgE,priority_seed_20250420_6000,full_panel,arabica_wild,
25_JK1,-28.16520311016115,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
26_Moka,-27.81993598299556,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
27_Rubi,-27.21205195850496,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
28_Topazio,-25.80480827250637,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
29_CostaRica95,3.723243385552347,sgE,priority_seed_20250420_6000,full_panel,arabica_introgressed,6.0
30_OroAzteca,22.29165646714769,sgE,priority_seed_20250420_6000,full_panel,arabica_introgressed,4.0
31_ArabustaPizze,25.80619997955452,sgE,priority_seed_20250420_6000,full_panel,arabica_introgressed,3.0
32_Bourbonpointu,-27.21100312376123,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
37_Catuai99,-27.22980770794874,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
38_Et38C3,-27.44481787508332,sgE,priority_seed_20250420_6000,full_panel,arabica_wild,
39_Guatemalense,-28.84600313520017,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
40_BU-A,1.319939675582617,sgE,priority_seed_20250420_6000,full_panel,eugenioides,
LINN32,-20.7069438375221,sgE,priority_seed_20250420_6000,full_panel,arabica_wild,
Amsterdam,-28.21153155497309,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
BP409,8.828733206093574,sgE,priority_seed_20250420_6000,full_panel,canephora,
Q121,4.620167948782807,sgE,priority_seed_20250420_6000,full_panel,canephora,
BUD15,3.619463983072052,sgE,priority_seed_20250420_6000,full_panel,canephora,
DA56,-1.384469811272083,sgE,priority_seed_20250420_6000,full_panel,eugenioides,
BB1,-26.62242405620483,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
TIP1,-27.38601567992372,sgE,priority_seed_20250420_6000,full_panel,arabica_cultivated,
1,-25.02695247761655,sgE,priority_seed_20250420_6000,arabica_only,arabica_wild,
2,-30.05766798689736,sgE,priority_seed_20250420_6000,arabica_only,arabica_wild,
3,-32.20869272228514,sgE,priority_seed_20250420_6000,arabica_only,arabica_wild,
4,-24.19321552365989,sgE,priority_seed_20250420_6000,arabica_only,arabica_wild,
5,-27.11620716702304,sgE,priority_seed_20250420_6000,arabica_only,arabica_wild,
6,-26.45479367619421,sgE,priority_seed_20250420_6000,arabica_only,arabica_wild,
